Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1962","1962","gigagrams","1.7693","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1963","1963","gigagrams","2.386","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1964","1964","gigagrams","1.7258","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1965","1965","gigagrams","1.7719","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1966","1966","gigagrams","2.1301","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1967","1967","gigagrams","2.3792","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1968","1968","gigagrams","2.321","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1969","1969","gigagrams","2.033","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1970","1970","gigagrams","2.0208","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1971","1971","gigagrams","2.1633","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1972","1972","gigagrams","2.3794","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1973","1973","gigagrams","2.8872","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1974","1974","gigagrams","2.3741","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1975","1975","gigagrams","1.8365","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1976","1976","gigagrams","2.3469","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1977","1977","gigagrams","2.2616","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1978","1978","gigagrams","2.5706","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1979","1979","gigagrams","2.539","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1980","1980","gigagrams","2.1185","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1981","1981","gigagrams","2.2968","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1982","1982","gigagrams","2.6397","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1983","1983","gigagrams","3.0321","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1984","1984","gigagrams","2.9302","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1985","1985","gigagrams","3.0933","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1986","1986","gigagrams","3.2563","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1987","1987","gigagrams","2.8894","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1988","1988","gigagrams","2.8436","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1989","1989","gigagrams","2.4563","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1990","1990","gigagrams","2.4563","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1991","1991","gigagrams","2.6191","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1992","1992","gigagrams","3.6502","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1993","1993","gigagrams","3.0934","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1994","1994","gigagrams","2.5366","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1995","1995","gigagrams","3.2378","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1996","1996","gigagrams","4.1658","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1997","1997","gigagrams","5.2588","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1998","1998","gigagrams","6.2487","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","1999","1999","gigagrams","6.3931","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2000","2000","gigagrams","6.7643","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2001","2001","gigagrams","8.0429","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2002","2002","gigagrams","7.2592","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2003","2003","gigagrams","7.4655","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2004","2004","gigagrams","7.1149","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2005","2005","gigagrams","6.5787","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2006","2006","gigagrams","7.3623","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2007","2007","gigagrams","8.4553","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2008","2008","gigagrams","8.2491","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2009","2009","gigagrams","8.0429","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2010","2010","gigagrams","7.6511","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2011","2011","gigagrams","7.816","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2012","2012","gigagrams","7.8367","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2013","2013","gigagrams","8.6203","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2014","2014","gigagrams","9.0947","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2015","2015","gigagrams","8.2491","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","8.3396","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1961","1961","tonnes","9662.4","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1962","1962","tonnes","14366.8","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1963","1963","tonnes","23244","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1964","1964","tonnes","32042.8","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1965","1965","tonnes","44542.4","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1966","1966","tonnes","60708","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1967","1967","tonnes","53659.2","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1968","1968","tonnes","35501.2","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1969","1969","tonnes","22070.8","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1970","1970","tonnes","24086.4","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1971","1971","tonnes","25693.2","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1972","1972","tonnes","19570","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1973","1973","tonnes","19488.4","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1974","1974","tonnes","21650.4","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1975","1975","tonnes","34123.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1976","1976","tonnes","34667.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1977","1977","tonnes","34791.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1978","1978","tonnes","36541.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1979","1979","tonnes","33064.8","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1980","1980","tonnes","32845.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1981","1981","tonnes","42078.4","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1982","1982","tonnes","37153.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1983","1983","tonnes","41186.4","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1984","1984","tonnes","53584.4","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1985","1985","tonnes","47333.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1986","1986","tonnes","44352","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1987","1987","tonnes","44337.2","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1988","1988","tonnes","47908","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1989","1989","tonnes","48481.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1990","1990","tonnes","52041.2","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1991","1991","tonnes","58922.2816","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1992","1992","tonnes","58112.9096","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1993","1993","tonnes","45810.4552","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1994","1994","tonnes","42734.8416","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1995","1995","tonnes","36421.74","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1996","1996","tonnes","36097.9912","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1997","1997","tonnes","35126.7448","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1998","1998","tonnes","38364.2328","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","1999","1999","tonnes","42085.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2000","2000","tonnes","32051.1312","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2001","2001","tonnes","31726","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2002","2002","tonnes","33346.1264","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2003","2003","tonnes","38040.484","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2004","2004","tonnes","43058.5904","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2005","2005","tonnes","44839.2088","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2006","2006","tonnes","36745.4888","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2007","2007","tonnes","39335.4792","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2008","2008","tonnes","39821.1024","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2009","2009","tonnes","41439.8464","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2010","2010","tonnes","40630.4744","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2011","2011","tonnes","38202.3584","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2012","2012","tonnes","39821.1024","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2013","2013","tonnes","40468.6","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2014","2014","tonnes","39497.3536","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2015","2015","tonnes","38526","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","7245","Biomass burned (dry matter)","15","Wheat","2016","2016","tonnes","34619.2","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1961","1961","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1962","1962","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1963","1963","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1964","1964","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1965","1965","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1966","1966","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1967","1967","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1968","1968","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1969","1969","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1970","1970","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1971","1971","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1972","1972","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1973","1973","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1974","1974","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1975","1975","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1976","1976","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1977","1977","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1978","1978","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1979","1979","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1980","1980","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1981","1981","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1982","1982","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1983","1983","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1984","1984","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1985","1985","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1986","1986","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1987","1987","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1988","1988","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1989","1989","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1990","1990","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1991","1991","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1992","1992","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1993","1993","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1994","1994","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1995","1995","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1996","1996","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1997","1997","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1998","1998","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","1999","1999","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2000","2000","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2001","2001","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2002","2002","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2003","2003","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2004","2004","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2005","2005","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2006","2006","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2007","2007","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2008","2008","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2009","2009","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2010","2010","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2011","2011","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2012","2012","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2013","2013","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2014","2014","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2015","2015","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72297","Implied emission factor for N2O (Burning crop residues)","15","Wheat","2016","2016","g N20/kg dry matter","0.0001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1961","1961","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1962","1962","g CH4/kg dry matter","2.7","Fc","Calculated data",""
