Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2014","2014","1000 ha","2295","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2015","2015","1000 ha","2295","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2016","2016","1000 ha","2295","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6694","Cropland area actually irrigated","2003","2003","1000 ha","2508","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6694","Cropland area actually irrigated","2004","2004","1000 ha","2571","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6694","Cropland area actually irrigated","2005","2005","1000 ha","2636","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6694","Cropland area actually irrigated","2006","2006","1000 ha","2877","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6694","Cropland area actually irrigated","2007","2007","1000 ha","2967","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6671","Agriculture area under organic agric.","2009","2009","1000 ha","0.55","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6671","Agriculture area under organic agric.","2010","2010","1000 ha","0.06","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6671","Agriculture area under organic agric.","2011","2011","1000 ha","0.2","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6671","Agriculture area under organic agric.","2012","2012","1000 ha","0.9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6671","Agriculture area under organic agric.","2013","2013","1000 ha","0.9","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6671","Agriculture area under organic agric.","2014","2014","1000 ha","5.3","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6671","Agriculture area under organic agric.","2015","2015","1000 ha","5.6","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6671","Agriculture area under organic agric.","2016","2016","1000 ha","4.6","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6672","Agriculture area certified organic","2011","2011","1000 ha","0.2","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6672","Agriculture area certified organic","2014","2014","1000 ha","5.3","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6672","Agriculture area certified organic","2015","2015","1000 ha","5.6","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6672","Agriculture area certified organic","2016","2016","1000 ha","4.6","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
